key,translation,locale
self_service_portal.asset.list.widget.title,Assets,en_US
self_service_portal.asset.create.title,Create Asset,en_US
self_service_portal.asset.list.title,Assets,en_US
self_service_portal.asset.submit.button,Save,en_US
self_service_portal.asset.success.created,Asset has been successfully created,en_US
self_service_portal.asset.error.create,Asset creation failed,en_US
self_service_portal.asset.form.name,Name,en_US
self_service_portal.asset.form.serial_number,Serial number,en_US
self_service_portal.asset.form.note,Note,en_US
self_service_portal.asset.form.image,Image,en_US
self_service_portal.asset.form.image.mime_type_error,Invalid file format. Allowed file formats: {{ types }},en_US
self_service_portal.asset.form.external_image_url,External Image URL,en_US
self_service_portal.asset.form.external_image_url.note,"Note: If no image is uploaded locally, the asset will use the image from the provided URL.",en_US
self_service_portal.asset.update.title,Edit Asset,en_US
self_service_portal.asset.details.reference,Asset Reference,en_US
self_service_portal.asset.cancel.button,Cancel,en_US
self_service_portal.asset.details.created_date,Date added,en_US
self_service_portal.asset.details.owner,Business unit owner,en_US
self_service_portal.asset.details.confirm_delete_title,Confirm delete,en_US
self_service_portal.asset.details.confirm_delete_body,Are you sure you want to delete the image?,en_US
self_service_portal.asset.success.updated,Asset has been successfully updated,en_US
self_service_portal.asset.image.requirements,Upload image requirements,en_US
self_service_portal.asset.image.upload,Upload Image,en_US
self_service_portal.asset.details_page.search_service,Search services,en_US
self_service_portal.asset.details_page.name,Name,en_US
self_service_portal.asset.details_page.serial_number,Serial number,en_US
self_service_portal.asset.details_page.note,Note,en_US
self_service_portal.asset.details_page.reference,Reference,en_US
self_service_portal.asset.details_page.confirm_unassign_title,Confirm delete,en_US
self_service_portal.asset.details_page.confirm_unassign_body,Unassign this asset from the business unit. Do you want to proceed?,en_US
self_service_portal.asset.details_page.confirm_unassign_in_review,Asset is in Review. You can delete it after it is approved.,en_US
self_service_portal.asset.details_page.unassign,Unassign,en_US
self_service_portal.inquiry.type.ssp_asset,Asset,en_US
customer.self_service_portal.inquiry.details.ssp_asset_reference,Asset Reference,en_US
customer.self_service_portal.inquiry.ssp_asset.details,Asset Details,en_US
customer.self_service_portal.inquiry.details.ssp_asset_not_available,Asset not available,en_US
self_service_portal.asset.error.reference_not_found,Asset reference not found,en_US
self_service_portal.asset.error.company_user_not_found,Company user not found,en_US
customer.self_service_portal.inquiry.create.button,Create inquiry,en_US
self_service_portal.inquiry.ssp_asset_reference.label,Asset Reference,en_US
customer.self_service_portal.inquiry.details.ssp_asset_name,Asset Name,en_US
customer.account.ssp_assets,My Assets,en_US
customer.account.ssp_asset,Asset,en_US
customer.ssp_asset.list.reference,Reference,en_US
customer.ssp_asset.list.name,Asset Name,en_US
customer.ssp_asset.list.serial_number,Serial number,en_US
customer.ssp_asset.list.date_added,Date added,en_US
customer.ssp_asset.view_ssp_asset,View,en_US
customer.ssp_asset.create.button,Create asset,en_US
customer.account.no_ssp_assets,You do not have any assets yet.,en_US
company.error.company_user_not_found,Company user not found,en_US
customer.ssp_asset.list.business_unit,Business Unit,en_US
customer.ssp_asset.list.image,Image,en_US
self_service_portal.asset.details_page.created_date,Date added,en_US
self_service_portal.asset.details_page.owner,Business unit owner,en_US
self_service_portal.asset.details_page.undefined,Undefined,en_US
self_service_portal.asset.success.business_unit_relation_updated,Business unit has been successfully unassigned from the asset,en_US
self_service_portal.asset.details_page.status,Status,en_US
self_service_portal.asset.details.status,Status,en_US
self_service_portal.asset.status.pending,Pending,en_US
self_service_portal.asset.status.approved,Approved,en_US
self_service_portal.asset.status.in_review,In Review,en_US
self_service_portal.asset.status.declined,Declined,en_US
customer.ssp_asset.list.business_unit,Business Unit Owner,en_US
self_service_portal.asset.information.assigned_bu,Assigned business units,en_US
customer.ssp_asset.filter.scope,Access level,en_US
customer.ssp_asset.filter.scope.placeholder,Select access level,en_US
customer.ssp_asset.filter_by_business_unit,My business unit assets,en_US
customer.ssp_asset.filter_by_company,Company Assets,en_US
self_service_portal.asset.error.cannot_unassign_own_business_unit,You cannot unassign your own business unit from the asset,en_US
self_service_portal.search_filter_form.label.active_filters,Active filters:,en_US
self_service_portal.search_filter_form.field.reset_all.label,Reset all,en_US
general.fileUpload.upload,Upload,en_US
self_service_portal.service.product.no_shipment_types_available,No shipping types available for this product.,en_US
self_service_portal.service.product.shipment_types,Shipment Types,en_US
self_service_portal.service.product.select_service_point,Select a service point,en_US
self_service_portal.service.product.service_point_required,A service point is required for this product,en_US
self_service_portal.service.cart_item.service_point.name,Service point,en_US
self_service_portal.service.product.service_date_time,Choose your preferred date and time slot,en_US
self_service_portal.service.product.label.service_date_time,Service date and time,en_US
product.filter.product-abstract-types,Product Abstract Types,en_US
self_service_portal.asset.access.denied,Access denied.,en_US
self_service_portal.asset.access.status.restricted,Restricted access.,en_US
self_service_portal.service.checkout.item_count,Number of Items,en_US
ssp-service-management.info.service-without-shipment-type.removed,Service item %sku% without shipment type has been removed,en_US
self_service_portal.service.cart_item.scheduled_at,Service Date and time,en_US
self_service_portal.customer_navigation.title,Self-Service,en_US
customer.customer_navigation.title,Account & Shopping,en_US
forms.apply-btn,Apply,en_US
customer.account.button.filters,Filters,en_US
general.fileUpload.description,Maximum of %amount% files (%format%) up to %size%,en_US
customer.account.self_service_portal.inquiry.details,Inquiry,en_US
customer.self_service_portal.inquiry.details.reference,Reference,en_US
self_service_portal.company_file.file_search_filter_form.field.type.company,Company Files,en_US
self_service_portal.company_file.file_search_filter_form.field.type.company_user,Files,en_US
self_service_portal.company_file.file_search_filter_form.field.type.company_business_unit,Business unit files,en_US
customer.self_service_portal.inquiry.details.date,Date,en_US
customer.self_service_portal.inquiry.details.status,Status,en_US
customer.self_service_portal.inquiry.details,Inquiry Details,en_US
customer.self_service_portal.inquiry.details.type,Type,en_US
customer.self_service_portal.inquiry.details.subject,Subject,en_US
customer.self_service_portal.inquiry.details.description,Description,en_US
customer.self_service_portal.inquiry.owner,Owner,en_US
customer.self_service_portal.inquiry.details.first_name,First Name,en_US
customer.self_service_portal.inquiry.details.last_name,Last Name,en_US
customer.self_service_portal.inquiry.details.email,E-mail,en_US
customer.self_service_portal.inquiry.details.company,Company / Business Unit,en_US
customer.self_service_portal.inquiry.details.file.name,File name,en_US
customer.self_service_portal.inquiry.details.file.size,Size,en_US
customer.self_service_portal.inquiry.details.file.extension,Type,en_US
customer.self_service_portal.inquiry.details.file.download,Download,en_US
customer.self_service_portal.inquiry.details.files,Files,en_US
customer.self_service_portal.inquiry.details.order_reference,Order Reference,en_US
self_service_portal.inquiry.error.company_user_not_found,Company user not found.,en_US
self_service_portal.inquiry.type.general-question,General Question,en_US
self_service_portal.inquiry.type.general-ssp_inquiry,General Inquiry,en_US
self_service_portal.inquiry.order.create_ssp_inquiry,Inquiry,en_US
self_service_portal.inquiry.order_reference.label,Order Reference,en_US
self_service_portal.inquiry.file.unavailable,File is not available,en_US
customer.ssp_inquiry.create.button,Create inquiry,en_US
ssp_asset.details_page.search_service,Search services,en_US
general.confirm.button,Confirm,en_US
product_offer_service_point_availability_widget.all_items_not_available,Not available.,en_US
product_offer_service_point_availability_widget.all_items_available,All items are available.,en_US
shipment_type.name.shipment_type_in-center-service,In-Center Service,en_US
ssp_asset_management.ssp_asset_search_filter_form.label.active_filters,Active filters:,en_US
self_service_portal.asset.business_unit_unassignment.denied,You cannot unassign business unit from asset.,en_US
self_service_portal.asset.business_unit_assignment.denied,You cannot assign business unit to asset.,en_US
general.fileUpload.mb,MB,en_US
customer.address.single_address_per_shipment_type,Set same address for all products,en_US
service_point_widget.location_label,Location:,en_US
self_service_portal.company_file.file_search_filter_form.field.business_entity.label,Access Level,en_US
self_service_portal.company_file.file_search_filter_form.field.ssp_asset_entity.label,Filter by Asset,en_US
self_service_portal.company_file.file_attachment_type.all,All available files,en_US
self_service_portal.company_file.file_attachment_business_type.none,Don’t show Business entity files,en_US
self_service_portal.company_file.file_attachment_ssp_asset_type.none,Don’t show Asset entity files,en_US
self_service_portal.company_file.file_attachment_type.company_user,My Files,en_US
self_service_portal.company_file.file_attachment_type.company,Company Files,en_US
self_service_portal.company_file.file_attachment_type.all,All available files,en_US
self_service_portal.company_file.file_attachment_ssp_asset_type.none,Don't show Asset files,en_US
self_service_portal.company_file.file_attachment_business_type.none,Don't show Business unit files,en_US
customer.account.ssp_booked_services,Booked Services,en_US
customer.self_service_portal.service.list.product_name,Product Name,en_US
customer.self_service_portal.service.list.order_reference,Order Reference,en_US
customer.self_service_portal.service.list.scheduled_at,Date and Time,en_US
customer.self_service_portal.service.list.status,Status,en_US
ssp_dashboard.general.booked_services,Booked Services,en_US
permission.name.ViewCompanySspServicePermissionPlugin,ViewCompanySspServicePermissionPlugin,en_US
permission.name.ViewBusinessUnitSspServicePermissionPlugin,ViewBusinessUnitSspServicePermissionPlugin,en_US
self_service_portal.asset_filter.title,Filter by asset,en_US
self_service_portal.asset_filter.description,Filter items based on your assets,en_US
self_service_portal.asset_filter.select_label,Select My Assets,en_US
self_service_portal.asset_filter.serial_label,Serial:,en_US
self_service_portal.asset_filter.change,Change Asset,en_US
self_service_portal.asset_filter.clear,Clear,en_US
self_service_portal.ssp_asset.details_page.catalog,Shop Spare Parts,en_US
catalog.ssp.itemsFound,%num_found% items found for %ssp_asset_name%,en_US
self_service_portal.asset.selector.button,Select asset,en_US
self_service_portal.asset.modal.header,Assign asset,en_US
self_service_portal.asset.item.button,Assign,en_US
self_service_portal.asset.item.serial,Serial,en_US
self_service_portal.asset.error.attach_to_cart_item,Asset cannot be added to cart.,en_US
self_service_portal.ssp_asset.success.attached_to_cart,Asset has been successfully updated for item %sku%.,en_US
global.search.results.no_query,Search Results,en_US
self_service_portal.order.service.cancel.title,Cancel Service?,en_US
self_service_portal.order.service.cancel.description,You are about to cancel %name% (SKU: %sku%),en_US
self_service_portal.order.service.cancel.keep,Keep Service,en_US
self_service_portal.asset.error.not-found,Asset not found,en_US
self_service_portal.asset.validation.unknown_error,An unexpected error occurred while processing your asset,en_US
self_service_portal.inquiry.error.not-found,Inquiry not found,en_US
self_service_portal.inquiry.validation.unknown_error,An unexpected error occurred while processing your inquiry,en_US
merchant_registration_request_page.page_title,Register and get started on the Spryker Marketplace,en_US
merchant_registration_request_page.company_subform_title,Company Registration,en_US
merchant_registration_request_page.company_subform_text,Fill in your company details to initiate your registration process as a marketplace merchant.,en_US
merchant_registration_request_page.account_subform_title,Merchant User Account creation,en_US
merchant_registration_request_page.account_subform_text,Add the details of your first merchant user account.,en_US
merchant_registration_request_page.accept_terms,Accept terms,en_US
merchant_registration_request_page.contact_person_role,Role,en_US
merchant_registration_request_page.contact_person_phone,Phone,en_US
merchant_registration_request_page.contact_person_first_name,First name,en_US
merchant_registration_request_page.contact_person_last_name,Last name,en_US
merchant_registration_request_page.contact_person_title,Title,en_US
merchant_registration_request_page.email,Email,en_US
merchant_registration_request_page.company_name,Company name,en_US
merchant_registration_request_page.country,Country,en_US
merchant_registration_request_page.street,Street,en_US
merchant_registration_request_page.house_number,House Number,en_US
merchant_registration_request_page.zip_code,Zip Code,en_US
merchant_registration_request_page.city,City,en_US
merchant_registration_request_page.merchant_registration_number,Registration number,en_US
merchant_registration_request_page.form_submit,Submit registration request,en_US
merchant_registration_request_page.success,Merchant registration request has been successfully submitted for review.,en_US
merchant_registration_request.error.email_already_exists,Email address already registered.,en_US
merchant_registration_request.error.company_name_already_exists,Company name already registered.,en_US
self_service_portal.asset.validation.status.not_valid,Status is not valid.,en_US
self_service_portal.asset.business_unit.not_found,Business unit not found.,en_US
self_service_portal.inquiry.validation.ssp_asset_reference_required,Asset reference is required.,en_US
self_service_portal.inquiry.validation.ssp_asset_reference_not_allowed,Asset reference is not allowed.,en_US
self_service_portal.inquiry.validation.order_reference_required,Order reference is required.,en_US
self_service_portal.inquiry.validation.order_reference_not_allowed,Order reference is not allowed.,en_US
self_service_portal.inquiry.validation.type_required,Type is required.,en_US
self_service_portal.inquiry.validation.subject_required,Subject is required.,en_US
self_service_portal.inquiry.validation.description_required,Description is required.,en_US
product.availability.available,Available,en_US
product.availability.in_stock,%number% in stock,en_US
product.availability.out_of_stock,Out of stock,en_US
measurement_units.item.name.short,pc,en_US
measurement_units.standard.weight.kilo.name.short,kg,en_US
measurement_units.standard.weight.gram.name.short,g,en_US
measurement_units.standard.weight.tone.name.short,t,en_US
measurement_units.standard.weight.gbou.name.short,oz,en_US
measurement_units.standard.weight.usou.name.short,oz,en_US
measurement_units.standard.weight.pund.name.short,lb,en_US
measurement_units.standard.weight.huwg.name.short,GB cwt,en_US
measurement_units.standard.weight.gbtn.name.short,GB ton,en_US
measurement_units.standard.weight.ustn.name.short,US ton,en_US
measurement_units.standard.weight.oztr.name.short,ozt,en_US
measurement_units.standard.weight.ucwt.name.short,US cwt,en_US
measurement_units.standard.length.metr.name.short,m,en_US
measurement_units.standard.length.cmet.name.short,cm,en_US
measurement_units.standard.length.mmet.name.short,mm,en_US
measurement_units.standard.length.kmet.name.short,km,en_US
measurement_units.standard.length.inch.name.short,in,en_US
measurement_units.standard.length.yard.name.short,yd,en_US
measurement_units.standard.length.foot.name.short,ft,en_US
measurement_units.standard.length.mile.name.short,mi,en_US
measurement_units.standard.area.smet.name.short,m²,en_US
measurement_units.standard.area.sqki.name.short,km²,en_US
measurement_units.standard.area.smil.name.short,mm²,en_US
measurement_units.standard.area.scmt.name.short,cm²,en_US
measurement_units.standard.area.sqin.name.short,in²,en_US
measurement_units.standard.area.sqfo.name.short,ft²,en_US
measurement_units.standard.area.sqmi.name.short,mi²,en_US
measurement_units.standard.area.sqya.name.short,yd²,en_US
measurement_units.standard.area.acre.name.short,ac,en_US
measurement_units.standard.area.ares.name.short,a,en_US
measurement_units.standard.area.hect.name.short,ha,en_US
measurement_units.standard.litr.name.short,L,en_US
measurement_units.standard.celi.name.short,cL,en_US
measurement_units.standard.mili.name.short,mL,en_US
measurement_units.standard.gbga.name.short,GB gal,en_US
measurement_units.standard.gbpi.name.short,GB pt,en_US
measurement_units.standard.uspi.name.short,US pt,en_US
measurement_units.standard.gbqa.name.short,GB qt,en_US
measurement_units.standard.usqa.name.short,US qt,en_US
measurement_units.standard.usga.name.short,US gal,en_US
measurement_units.standard.barl.name.short,bbl,en_US
measurement_units.standard.bcuf.name.short,BCF,en_US
measurement_units.standard.bdft.name.short,BF,en_US
measurement_units.standard.cbme.name.short,m³,en_US
measurement_units.standard.miba.name.short,MMbbl,en_US
measurement_units.standard.dgeu.name.short,DGE,en_US
measurement_units.standard.ggeu.name.short,GGE,en_US
measurement_units.standard.busl.name.short,bu,en_US
buy_box.sold_by,Sold by,en_US
buy_box.view_merchant,View seller,en_US
Access Denied.,Zugriff verweigert.,en_US
Passwords do not match,Passwords do not match,en_US
You must accept the terms and conditions to register,You must accept the terms and conditions to register,en_US
This password has been compromised in a data breach. Please choose a different password.,This password has been compromised in a data breach. Please choose a different password.,en_US
Please provide a valid date in YYYY-MM-DD format,Please provide a valid date in YYYY-MM-DD format,en_US
isDefaultShipping must be a boolean value,isDefaultShipping must be a boolean value,en_US
isDefaultBilling must be a boolean value,isDefaultBilling must be a boolean value,en_US
Country code must be exactly {{ limit }} characters,Country code must be exactly {{ limit }} characters,en_US
Customer reference is required,Customer reference is required,en_US
Invalid or expired registration key,Invalid or expired registration key,en_US
Customer not found,Customer not found,en_US
Address creation failed,Address creation failed,en_US
Failed to process customer request,Failed to process customer request,en_US
The user credentials were incorrect.,The user credentials were incorrect.,en_US
purchasing_control.selector.label,Cost Center,en_US
purchasing_control.selector.placeholder,Select cost center,en_US
purchasing_control.budget.selector.label,Budget,en_US
purchasing_control.budget.selector.placeholder,Select budget,en_US
purchasing_control.budget.remaining,Remaining budget,en_US
purchasing_control.budget.apply_warning,Please apply the budget.,en_US
purchasing_control.selector.save,Select,en_US
purchasing_control.summary.cost_center_label,Cost Center,en_US
purchasing_control.summary.budget_label,Budget,en_US
purchasing_control.summary.budget_remaining,remaining,en_US
purchasing_control.validation.block,Your order exceeds the allocated budget. Please adjust your order or contact your manager.,en_US
purchasing_control.validation.warn,Your order exceeds the allocated budget.,en_US
purchasing_control.validation.require-approval,This order exceeds the budget. Please send it for approval.,en_US
purchasing_control.validation.required,Please select a cost center and budget before placing your order.,en_US
permission.name.ManageCostCentersPermissionPlugin,Manage cost centers,en_US
purchasing_control.validation.inactive-cost-center,The selected cost center is no longer active. Please select another cost center or contact your manager.,en_US
purchasing_control.budget.no_budgets_found,No budgets available for the selected cost center.,en_US
purchasing_control.budget.apply,Apply,en_US
purchasing_control.summary.no_budget_warning,No budget assigned — checkout is blocked.,en_US
purchasing_control.error.quote_not_found,The quote could not be found.,en_US
purchasing_control.error.not_company_user,Cost center selection is only available for company users.,en_US
purchasing_control.error.cost_center_access_denied,The selected cost center is not available for your business unit.,en_US
purchasing_control.error.budget_access_denied,The selected budget does not belong to the chosen cost center.,en_US
purchasing_control.error.quote_approved,Cost center and budget cannot be changed after the quote has been approved.,en_US
purchasing_control.title,Cost Center Control,en_US
purchasing_control.budget.validation.access_denied,You do not have permission to manage this budget.,en_US
purchasing_control.budget.validation.amount_invalid,Budget amount must be greater than zero.,en_US
purchasing_control.budget.validation.amount_too_large,Budget amount exceeds the maximum allowed value.,en_US
purchasing_control.budget.validation.date_range_invalid,Budget start date must be before end date.,en_US
purchasing_control.budget.validation.currency_invalid,Budget currency must be a 3-character ISO code.,en_US
purchasing_control.budget.validation.currency_changed,Budget currency cannot be changed.,en_US
purchasing_control.budget.validation.name_too_long,Budget name must not exceed 100 characters.,en_US
purchasing_control.cost_center.validation.name_too_long,Cost center name must not exceed 100 characters.,en_US
purchasing_control.cost_center.validation.name_empty,Cost center name must not be empty.,en_US
purchasing_control.cost_center.validation.business_unit_empty,At least one business unit must be assigned to a cost center.,en_US
purchasing_control.cost_center.validation.access_denied,You do not have access to this cost center.,en_US
purchasing_control.cost_center.validation.business_unit_not_in_company,Selected business units do not belong to your company.,en_US
purchasing_control.cost_center.menu_item,Cost Centers,en_US
purchasing_control.cost_center.list.title,Cost Centers,en_US
purchasing_control.cost_center.list.empty,No cost centers found.,en_US
purchasing_control.cost_center.list.status,Status,en_US
purchasing_control.cost_center.list.actions,Actions,en_US
purchasing_control.cost_center.create.title,Create Cost Center,en_US
purchasing_control.cost_center.update.title,Edit Cost Center,en_US
purchasing_control.cost_center.form.name,Name,en_US
purchasing_control.cost_center.form.description,Description,en_US
purchasing_control.cost_center.form.business_unit,Business Unit,en_US
purchasing_control.cost_center.form.is_active,Cost Center is active,en_US
purchasing_control.cost_center.success.created,Cost center created successfully.,en_US
purchasing_control.cost_center.success.updated,Cost center updated successfully.,en_US
purchasing_control.cost_center.success.activated,Cost center activated successfully.,en_US
purchasing_control.cost_center.success.deactivated,Cost center deactivated successfully.,en_US
purchasing_control.cost_center.status.active,Active,en_US
purchasing_control.cost_center.status.inactive,Inactive,en_US
purchasing_control.cost_center.action.edit,Edit,en_US
purchasing_control.cost_center.action.activate,Activate,en_US
purchasing_control.cost_center.action.deactivate,Deactivate,en_US
purchasing_control.cost_center.action.save,Save,en_US
purchasing_control.cost_center.action.cancel,Cancel,en_US
purchasing_control.cost_center.error.company_user_not_found,Company user not found.,en_US
purchasing_control.cost_center.error.not_found,Cost center not found.,en_US
purchasing_control.cost_center.search.name_placeholder,Search by name...,en_US
purchasing_control.cost_center.search.all_business_units,All Business Units,en_US
purchasing_control.cost_center.search.status.all,All,en_US
purchasing_control.cost_center.search.status.active,Active,en_US
purchasing_control.cost_center.search.status.inactive,Inactive,en_US
purchasing_control.cost_center.search.active_filters,Active filters:,en_US
purchasing_control.cost_center.search.reset_all,Reset all,en_US
purchasing_control.cost_center.action.budgets,Budgets,en_US
purchasing_control.cost_center.business_units.more,more,en_US
purchasing_control.budget.list.title,Budgets,en_US
purchasing_control.budget.list.empty,No budgets found for this cost center.,en_US
purchasing_control.budget.create.title,Create Budget,en_US
purchasing_control.budget.update.title,Edit Budget,en_US
purchasing_control.budget.success.created,Budget created successfully.,en_US
purchasing_control.budget.success.updated,Budget updated successfully.,en_US
purchasing_control.budget.success.deactivated,Budget deactivated successfully.,en_US
purchasing_control.budget.success.reactivated,Budget reactivated successfully.,en_US
purchasing_control.budget.error.not_found,Budget not found.,en_US
purchasing_control.budget.error.cost_center_not_found,Cost center not found.,en_US
purchasing_control.budget.form.name,Name,en_US
purchasing_control.budget.form.amount,Total Amount,en_US
purchasing_control.budget.form.currency,Currency,en_US
purchasing_control.budget.form.starts_at,Start date,en_US
purchasing_control.budget.form.ends_at,End date,en_US
purchasing_control.budget.form.enforcement_rule,Enforcement Rule,en_US
purchasing_control.budget.form.enforcement_rule.block,Block,en_US
purchasing_control.budget.form.enforcement_rule.warn,Display warning,en_US
purchasing_control.budget.form.enforcement_rule.require_approval,Require Approval,en_US
purchasing_control.budget.form.is_active,Budget is active,en_US
purchasing_control.budget.action.save,Save,en_US
purchasing_control.budget.action.cancel,Cancel,en_US
purchasing_control.budget.action.edit,Edit,en_US
purchasing_control.budget.action.deactivate,Deactivate,en_US
purchasing_control.budget.action.reactivate,Reactivate,en_US
purchasing_control.budget.status.active,Active,en_US
purchasing_control.budget.status.inactive,Inactive,en_US
purchasing_control.budget.status.archived,Archived,en_US
purchasing_control.budget.list.column.amount,Amount,en_US
purchasing_control.budget.list.column.consumed,Consumed,en_US
purchasing_control.budget.list.column.remaining,Remaining,en_US
purchasing_control.budget.list.column.currency,Currency,en_US
purchasing_control.budget.list.column.period,Period,en_US
purchasing_control.budget.list.column.enforcement_rule,Rule,en_US
purchasing_control.budget.list.column.status,Status,en_US
purchasing_control.budget.list.column.actions,Actions,en_US
purchasing_control.budget.enforcement_rule.tooltip.block,Orders exceeding this budget will be blocked. Checkout is not permitted.,en_US
purchasing_control.budget.enforcement_rule.tooltip.warn,A warning is displayed when the order exceeds this budget. The order proceeds but may require approval.,en_US
purchasing_control.budget.enforcement_rule.tooltip.require_approval,Orders exceeding this budget are automatically routed for approval.,en_US
purchasing_control.budget.search.name_placeholder,Search by name...,en_US
purchasing_control.budget.search.status.all,All,en_US
purchasing_control.budget.search.status.active,Active,en_US
purchasing_control.budget.search.status.inactive,Inactive,en_US
purchasing_control.budget.search.status.archived,Archived,en_US
purchasing_control.budget.search.all_currencies,All Currencies,en_US
purchasing_control.budget.search.all_enforcement_rules,All Rules,en_US
purchasing_control.budget.search.starts_at,Start date,en_US
purchasing_control.budget.search.ends_at,End date,en_US
purchasing_control.budget.search.active_filters,Active filters:,en_US
purchasing_control.budget.search.reset_all,Reset all,en_US
purchasing_control.cost_center.access.denied,You do not have access to manage cost centers. Please contact your administrator.,en_US
purchasing_control.order.detail.title,Cost Center & Budget,en_US
purchasing_control.order.detail.not_available,N/A,en_US
purchasing_control.summary.active_cost_centers,Active Cost Centers,en_US
purchasing_control.summary.total_budget,Total Budget Allocated,en_US
purchasing_control.summary.consumed_budget,Total Spent,en_US
purchasing_control.summary.remaining_budget,Total Remaining,en_US
purchasing_control.summary.title,Budget & Cost Center Overview,en_US
purchasing_control.summary.dashboard_title,Budget Dashboard,en_US
purchasing_control.summary.no_budgets_assigned,No budgets assigned,en_US
purchasing_control.summary.column_budget_name,Budget Name,en_US
purchasing_control.summary.column_total,Total,en_US
purchasing_control.summary.column_consumed,Consumed,en_US
purchasing_control.summary.column_remaining,Remaining,en_US
purchasing_control.order.table.cost_center,Cost Center,en_US
purchasing_control.order.table.budget,Budget,en_US
purchasing_control.budget.validation.end_date_in_past,End date cannot be in the past.,en_US
shop_ui.active_form_filters.reset_all.label,Reset all,en_US
header.menu.open,Open menu,en_US
header.menu.close,Close menu,en_US
header.cart,Cart,en_US
header.cart.items,%d items in cart,en_US
header.account.menu,Account menu,en_US
header.drawer.browse,Browse,en_US
customer.account.user_account,User Account,en_US
company.account.company_account,Company Account,en_US
search.form.placeholder,"Search by product name, SKU or part number...",en_US
cart_popover.title,My carts,en_US
shopping_list_panel.title,My shopping lists,en_US
global.tagline,Designed for modern B2B commerce.,en_US
customer.login.or,or,en_US
security_oauth_knpu:login:sso,Login with SSO,en_US
security_oauth_knpu:login:github,Login with GitHub,en_US
security_oauth_knpu.error.provider_not_found,OAuth login is unavailable.,en_US
authentication.failed,Authentifizierung fehlgeschlagen. Bitte versuchen Sie es erneut.,en_US
product.detail.in_stock,In stock,en_US
product.detail.out_of_stock_label,Out of stock,en_US
product.detail.configure_product,Configure product,en_US
merchant_product_offer.change,Change,en_US
merchant_product_offer.compare_sellers,Compare sellers,en_US
merchant_product_offer.hide_sellers,Hide sellers,en_US
merchant_product_offer.show_all_sellers,Show all sellers,en_US
merchant_product_offer.view_all_sellers,View all %count% sellers,en_US
merchant_product_offer.use_selected_seller,Use selected seller,en_US
merchant_product_offer.offers_count,%count% offers for this product,en_US
shopping_list_widget.save_to_shopping_list,Save to shopping list,en_US
shopping_list_widget.save_popup_description,Please select the shopping list and quantity to proceed,en_US
shopping_list_widget.shopping_list_label,Shopping list,en_US
general.save.button,Save,en_US
product.detail.select_options_notification,Please select relevant options before adding to cart!,en_US
catalog.no-results.title,No results found,en_US
catalog.no-results.message,We couldn't find anything matching your search.,en_US
catalog.no-results.tip,"Tip: Check your spelling, try more general keywords, or search by SKU or part number.",en_US
catalog.no-results.search-for,Search for,en_US
catalog.filter.clearAll,Clear all,en_US
catalog.filter.more,more,en_US
catalog.filter.showLess,Show less,en_US
catalog.filter.collapseAll,Collapse all,en_US
catalog.filter.expandAll,Expand all,en_US
catalog.filter.search.placeholder,Search filter,en_US
catalog.filter.search.noResults,No filters match your search,en_US
catalog.filter.showResults,Show results,en_US
catalog.filter.close,Close filters,en_US
catalog.filter.by,Filter by,en_US
product.detail.select_options_shopping_list_notification,Please select relevant options before adding to the shopping list!,en_US
product.detail.sign_in_to_see_prices,Sign in to see prices,en_US
cart.item.variants.more,+%count% more,en_US
cart.item.variants.less,Show less,en_US
recurring_orders.summary_of_changes,Summary of changes,en_US
recurring_orders.attention_banner.link.failed,View Failed,en_US
recurring_orders.attention_banner.link.paused,View Paused,en_US
recurring_orders.attention_banner.link.review_required,View Review Required,en_US
recurring_orders.attention_banner.message,You have %count% recurring schedule(s) that require your attention.,en_US
recurring_orders.cadence.bi_weekly,Bi-weekly,en_US
recurring_orders.cadence.every_n_weeks,Every N weeks,en_US
recurring_orders.cadence.monthly,Monthly,en_US
recurring_orders.cadence.weekly,Weekly,en_US
recurring_orders.checkout.cadence_label,Frequency,en_US
recurring_orders.checkout.cadence_placeholder,Select frequency,en_US
recurring_orders.checkout.cadence_value_label,Interval (weeks),en_US
recurring_orders.checkout.confirm_button,Confirm,en_US
recurring_orders.checkout.enable_description,Get this order delivered automatically on your schedule. Skip and cancel anytime.,en_US
recurring_orders.checkout.enable_label,Set up as recurring order,en_US
recurring_orders.checkout.remove_button,Remove,en_US
recurring_orders.checkout.schedule_name_label,Schedule name,en_US
recurring_orders.checkout.section_title,Recurring Order,en_US
recurring_orders.detail.access_denied,You do not have access to this recurring order.,en_US
recurring_orders.detail.action.error,An error occurred while processing the action. Please try again.,en_US
recurring_orders.detail.actions.cancel,Cancel Schedule,en_US
recurring_orders.detail.actions.pause,Pause,en_US
recurring_orders.detail.actions.resume,Resume,en_US
recurring_orders.detail.actions.retry,Retry Again,en_US
recurring_orders.detail.actions.review,Review,en_US
recurring_orders.detail.actions.skip,Skip This Execution,en_US
recurring_orders.detail.cancel.modal.title,Cancel Schedule?,en_US
recurring_orders.detail.cancel.modal.warning,This action is permanent. The schedule will stop immediately and cannot be reactivated.,en_US
recurring_orders.detail.error.failed.title,The last order attempt failed for the following reasons:,en_US
recurring_orders.detail.estimated_total.info,Estimated Grand Total displays the sum of order items excl. shipping costs or discounts.,en_US
recurring_orders.detail.estimated_total.label,Estimated Total,en_US
