key,translation,locale
permission.name.ViewCompanyFilesPermissionPlugin,Переглянути файли компанії,uk_UA
permission.name.ViewCompanyUserFilesPermissionPlugin,Переглянути файли,uk_UA
permission.name.ViewCompanyBusinessUnitFilesPermissionPlugin,Переглянути файли бізнес-підрозділу,uk_UA
permission.name.CreateSspInquiryPermissionPlugin,Створити запит,uk_UA
permission.name.ViewCompanySspInquiryPermissionPlugin,Переглянути запити компанії,uk_UA
permission.name.ViewBusinessUnitSspInquiryPermissionPlugin,Переглянути запити бізнес-підрозділу,uk_UA
permission.name.ViewDashboardPermissionPlugin,Переглянути панель,uk_UA
self_service_portal.inquiry.success.created,Запит успішно надіслано,uk_UA
self_service_portal.inquiry.type.label,Тип,uk_UA
self_service_portal.inquiry.access.denied,Доступ заборонено.,uk_UA
self_service_portal.inquiry.success.canceled,Запит було скасовано.,uk_UA
self_service_portal.inquiry.cancel,Скасувати запит,uk_UA
self_service_portal.inquiry.create.select_type,Виберіть тип,uk_UA
self_service_portal.inquiry.status.pending,В очікуванні,uk_UA
self_service_portal.inquiry.status.in_review,На розгляді,uk_UA
self_service_portal.inquiry.status.approved,Затверджено,uk_UA
self_service_portal.inquiry.status.rejected,Відхилено,uk_UA
self_service_portal.inquiry.status.canceled,Скасовано,uk_UA
self_service_portal.inquiry.subject.label,Тема,uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_list_page,Переглянути запити,uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.salutation,"Вітаємо, %name%",uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.subject,Статус вашого запиту %reference% було змінено.,uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_approved.main_text,Ваш запит %reference% було затверджено.,uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.salutation,"Вітаємо, %name%",uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.subject,Статус вашого запиту %reference% було змінено.,uk_UA
self_service_portal.inquiry.mail.trans.ssp_inquiry_rejected.main_text,Ваш запит %reference% було відхилено.,uk_UA
self_service_portal.inquiry.description.label,Опис,uk_UA
self_service_portal.inquiry.files.label,Завантаження файлу,uk_UA
self_service_portal.inquiry.type.general,Загальне,uk_UA
self_service_portal.inquiry.type.order,Претензія щодо замовлення,uk_UA
customer.account.ssp_inquiries,Запити,uk_UA
customer.ssp_inquiries.access_level.placeholder,Виберіть рівень доступу,uk_UA
customer.ssp_inquiries.search.placeholder,Пошук за номером або описом,uk_UA
customer.ssp_inquiries.access_level.company_inquiries,Запити компанії,uk_UA
customer.ssp_inquiries.search.label,Пошук,uk_UA
customer.ssp_inquiries.search.placeholder,Пошук за номером або темою,uk_UA
customer.ssp_inquiries.access_level.label,Рівень доступу,uk_UA
customer.ssp_inquiries.access_level.my_inquiries,Мої запити,uk_UA
customer.self_service_portal.inquiry.create_ssp_inquiry,Створити запит,uk_UA
self_service_portal.inquiry.validation.type.invalid,Неправильний тип запиту.,uk_UA
self_service_portal.inquiry.list.widget.title,Запити,uk_UA
customer.self_service_portal.inquiry.list,Запити,uk_UA
self_service_portal.inquiry.file.file_not_found,Файл не знайдено,uk_UA
self_service_portal.inquiry.file.mime_type.error,Неправильний формат файлу.,uk_UA
self_service_portal.inquiry.validation.company_user.not_set,Відсутній користувач компанії.,uk_UA
self_service_portal.inquiry.validation.type.not_set,Відсутній тип запиту.,uk_UA
self_service_portal.inquiry.validation.subject.not_set,Відсутня тема запиту.,uk_UA
self_service_portal.inquiry.validation.description.not_set,Відсутній опис запиту.,uk_UA
self_service_portal.inquiry.error.file.format.invalid,Очікується масив файлів.,uk_UA
self_service_portal.inquiry.error.file.count.invalid,Неправильна кількість файлів. Максимальна кількість файлів: {{ limit }},uk_UA
self_service_portal.inquiry.error.file.size.invalid,"Неправильний загальний розмір файлів. Максимально допустимий розмір усіх файлів — %maxSize%, а завантажено %size%.",uk_UA
self_service_portal.inquiry.error.status_change,Не вдалося змінити статус.,uk_UA
self_service_portal.inquiry.submit.button,Надіслати запит,uk_UA
customer.self_service_portal.inquiry.create.button,Створити запит,uk_UA
customer.self_service_portal.inquiry.all_ssp_inquiries,Запити,uk_UA
customer.self_service_portal.inquiry.list.reference,Номер,uk_UA
customer.self_service_portal.inquiry.list.type,Тип,uk_UA
customer.self_service_portal.inquiry.list.subject,Тема,uk_UA
customer.self_service_portal.inquiry.list.owner,Власник,uk_UA
customer.self_service_portal.inquiry.list.date_created,Дата,uk_UA
customer.self_service_portal.inquiry.list.status,Статус,uk_UA
self_service_portal.inquiry.list.filter.type.placeholder,Виберіть тип,uk_UA
self_service_portal.inquiry.list.filter.type.label,Тип,uk_UA
self_service_portal.inquiry.list.filter.status.placeholder,Виберіть статус,uk_UA
self_service_portal.inquiry.list.filter.status.label,Статус,uk_UA
customer.account.no_ssp_inquiries,У вас ще немає запитів.,uk_UA
customer.self_service_portal.inquiry.view_ssp_inquiry,Переглянути,uk_UA
self_service_portal.service.validation.no_order_items_provided,Не вказано позицій замовлення.,uk_UA
self_service_portal.service.validation.order_not_found,Замовлення з ID %id% не знайдено.,uk_UA
self_service_portal.service.validation.no_payment_methods_found,Для цього замовлення не знайдено способів оплати.,uk_UA
self_service_portal.service.list.search_placeholder,Пошук,uk_UA
self_service_portal.service.list.search_button,Пошук,uk_UA
self_service_portal.service.list.title,Послуги,uk_UA
self_service_portal.service.list.order_reference,Номер замовлення,uk_UA
self_service_portal.service.list.product_name,Назва послуги,uk_UA
self_service_portal.service.list.service_sku,SKU,uk_UA
self_service_portal.service.list.scheduled_at,Час і дата,uk_UA
self_service_portal.service.list.created_at,Дата створення,uk_UA
self_service_portal.service.list.empty,У вас ще немає послуг.,uk_UA
self_service_portal.service.list.widget.title,Послуги,uk_UA
self_service_portal.service.list.state,Область,uk_UA
self_service_portal.service.list.reset_button,Скинути,uk_UA
self_service_portal.service.list.my_services,Мої послуги,uk_UA
self_service_portal.service.list.business_unit_services,Послуги бізнес-підрозділу,uk_UA
self_service_portal.service.list.company_services,Послуги компанії,uk_UA
self_service_portal.service.update_scheduled_time,Змінити запланований час,uk_UA
self_service_portal.service.update_scheduled_time.service.sku,SKU,uk_UA
self_service_portal.service.update_scheduled_time.service.name,Назва,uk_UA
self_service_portal.service.update_scheduled_time.service.quantity,Кількість,uk_UA
self_service_portal.service.update_scheduled_time.service.state,Область,uk_UA
self_service_portal.service.update_scheduled_time.title,Оновити запланований час послуги,uk_UA
self_service_portal.service.update_scheduled_time.success,Позицію замовлення успішно перенесено.,uk_UA
self_service_portal.service.update_scheduled_time.order_item_details,Деталі позиції замовлення,uk_UA
self_service_portal.service.update_scheduled_time.button.save,Зберегти,uk_UA
self_service_portal.service.update_scheduled_time.button.cancel,Скасувати,uk_UA
self_service_portal.service.update_scheduled_time.error.order_item_not_found,Позицію замовлення з uuid %uuid% не знайдено.,uk_UA
self_service_portal.service.list.field.business_unit,Рівень доступу,uk_UA
self_service_portal.service.list.button.view,Переглянути,uk_UA
self_service_portal.company_file.table.header.file_reference,Номер,uk_UA
self_service_portal.company_file.table.header.file_name,Назва файлу,uk_UA
self_service_portal.company_file.table.header.file_type,Формат файлу,uk_UA
self_service_portal.company_file.table.header.file_created_at,Дата додавання,uk_UA
self_service_portal.company_file.table.header.file_size,Розмір,uk_UA
self_service_portal.company_file.table.header.actions,Дії,uk_UA
self_service_portal.company_file.table.actions.download,Завантажити,uk_UA
self_service_portal.company_file,Файли,uk_UA
self_service_portal.company_file.view.empty,У вас ще немає файлів.,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.placeholder,Виберіть тип,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.label,Тип,uk_UA
self_service_portal.company_file.file_search_filter_form.field.date_from.label,Дата з,uk_UA
self_service_portal.company_file.file_search_filter_form.field.date_to.label,Дата по,uk_UA
self_service_portal.company_file.file_search_filter_form.field.access_level.placeholder,Виберіть рівень доступу,uk_UA
self_service_portal.company_file.file_search_filter_form.field.access_level.label,Рівень доступу,uk_UA
self_service_portal.company_file.file_search_filter_form.field.search.label,Пошук,uk_UA
self_service_portal.company_file.file_search_filter_form.field.reset_all.label,Скинути все,uk_UA
self_service_portal.company_file.file_search_filter_form.label.active_filters,Активні фільтри:,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company,Файли компанії,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company_user,Файли,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company_business_unit,Файли бізнес-підрозділу,uk_UA
customer.ssp_inquiries.date_from,Дата з,uk_UA
customer.ssp_inquiries.date_to,Дата по,uk_UA
customer.account.ssp_inquiry.details,Запит,uk_UA
customer.ssp_inquiry.details.reference,Номер,uk_UA
customer.ssp_inquiry.details.date,Дата,uk_UA
customer.ssp_inquiry.details.status,Статус,uk_UA
customer.ssp_inquiry.details,Деталі запиту,uk_UA
customer.ssp_inquiry.details.type,Тип,uk_UA
customer.ssp_inquiry.details.subject,Тема,uk_UA
customer.ssp_inquiry.details.description,Опис,uk_UA
customer.ssp_inquiry.owner,Власник,uk_UA
customer.ssp_inquiry.details.first_name,Ім'я,uk_UA
customer.ssp_inquiry.details.last_name,Прізвище,uk_UA
customer.ssp_inquiry.details.email,E-mail,uk_UA
customer.ssp_inquiry.details.company,Компанія / Бізнес-підрозділ,uk_UA
customer.ssp_inquiry.details.file.name,Назва файлу,uk_UA
customer.ssp_inquiry.details.file.size,Розмір,uk_UA
customer.ssp_inquiry.details.file.extension,Тип,uk_UA
customer.ssp_inquiry.details.file.download,Завантажити,uk_UA
ssp_inquiry.file.unavailable,Файл недоступний,uk_UA
customer.ssp_inquiry.details.files,Файли,uk_UA
ssp_inquiry.order.create_ssp_inquiry,Запит,uk_UA
ssp_inquiry.order_reference.label,Номер замовлення,uk_UA
customer.ssp_inquiry.details.order_reference,Номер замовлення,uk_UA
ssp_inquiry.error.company_user_not_found,Користувача компанії не знайдено.,uk_UA
ssp_inquiry.type.general-question,Загальне питання,uk_UA
ssp_inquiry.type.general-ssp_inquiry,Загальний запит,uk_UA
ssp_dashboard.index.widget.title,Панель,uk_UA
ssp_dashboard.general.view_all,Переглянути все,uk_UA
ssp_dashboard.general.welcome,"Вітаємо, %name%",uk_UA
ssp_dashboard.overview.title,Мій огляд,uk_UA
ssp_dashboard.general.ssp_assets,Активи,uk_UA
ssp_dashboard.general.inquiries,Запити в очікуванні,uk_UA
ssp_dashboard.general.services,Заплановані послуги,uk_UA
ssp_dashboard.representatives.title,Представники сервісу,uk_UA
ssp_dashboard.general.no_data,Даних ще немає,uk_UA
ssp_dashboard.general.news,Новини та події,uk_UA
dashboard.access.denied,Доступ заборонено.,uk_UA
customer.account.files,Файли,uk_UA
customer.account.no_files,Немає файлів,uk_UA
customer.account.no_ssp_booked_services,У вас ще немає заброньованих послуг.,uk_UA
dashboard.overview.not_applicable,н/д,uk_UA
product.filter.product-abstract-types,Типи абстрактних товарів,uk_UA
self_service_portal.asset.access.denied,Доступ заборонено.,uk_UA
self_service_portal.asset.access.status.restricted,Обмежений доступ.,uk_UA
self_service_portal.service.checkout.item_count,Кількість позицій,uk_UA
ssp-service-management.info.service-without-shipment-type.removed,Позицію послуги %sku% без типу відправлення було видалено,uk_UA
product.filter.product-class-names,Клас товару,uk_UA
customer.account.ssp_services,Послуги,uk_UA
customer.account.no_ssp_services,Наразі немає жодних послуг,uk_UA
customer.ssp_service.order.reference,Номер замовлення,uk_UA
customer.ssp_service.customer,Клієнт,uk_UA
customer.ssp_service.company,Компанія,uk_UA
customer.ssp_service.service,Послуга,uk_UA
customer.ssp_service.created_at,Дата створення,uk_UA
customer.ssp_service.status,Статус,uk_UA
customer.ssp_service.scheduled_at,Час і дата,uk_UA
customer.ssp_service.actions,Дії,uk_UA
customer.ssp_service.view_ssp_service,Переглянути,uk_UA
ssp_inquiry.mail.trans.ssp_inquiry_approved.main_text,Ваш запит %reference% було затверджено.,uk_UA
ssp_inquiry.mail.trans.ssp_inquiry_list_page,Переглянути запити,uk_UA
ssp_asset.validation.cannot_delete_own_assignment,Ви не можете видалити власне призначення.,uk_UA
permission.name.DownloadCompanyFilesPermissionPlugin,Завантажити файл(и) ,uk_UA
permission.name.ViewCompanyFilesPermissionPlugin,Переглянути файли компанії,uk_UA
permission.name.ViewCompanyUserFilesPermissionPlugin,Переглянути мої файли,uk_UA
permission.name.ViewCompanyBusinessUnitFilesPermissionPlugin,Переглянути файли бізнес-підрозділу,uk_UA
permission.name.CreateSspInquiryPermissionPlugin,Створити запит,uk_UA
permission.name.ViewCompanySspInquiryPermissionPlugin,Переглянути запити компанії,uk_UA
permission.name.ViewBusinessUnitSspInquiryPermissionPlugin,Переглянути запити бізнес-підрозділу,uk_UA
permission.name.ViewDashboardPermissionPlugin,Переглянути панель,uk_UA
permission.name.ViewCompanySspAssetPermissionPlugin,Переглянути активи компанії,uk_UA
permission.name.ViewBusinessUnitSspAssetPermissionPlugin,Переглянути активи бізнес-підрозділу,uk_UA
permission.name.CreateSspAssetPermissionPlugin,Створити активи,uk_UA
permission.name.UpdateSspAssetPermissionPlugin,Оновити активи,uk_UA
permission.name.UnassignSspAssetPermissionPlugin,Скасувати призначення SSP-активів бізнес-підрозділу,uk_UA
ssp_dashboard.overview.not_applicable,н/д,uk_UA
self_service_portal.asset.form.image.description,Максимум до %size%. Допустимі формати файлів %format%,uk_UA
self_service_portal.asset.validation.name.not_set,Потрібно вказати назву активу,uk_UA
self_service_portal.asset.validation.business_unit.not_set,Потрібно вказати бізнес-підрозділ,uk_UA
self_service_portal.asset.validation.company_business_unit.not_set,Потрібно вказати бізнес-підрозділ компанії,uk_UA
self_service_portal.asset.validation.assets_not_provided,Не вказано активів,uk_UA
self_service_portal.asset.validation.id_not_provided,Не вказано ідентифікатор активу,uk_UA
self_service_portal.asset.validation.not_found,Актив не знайдено,uk_UA
self_service_portal.asset.list.widget.title,Активи,uk_UA
self_service_portal.asset.create.title,Створити актив,uk_UA
self_service_portal.asset.list.title,Активи,uk_UA
self_service_portal.asset.submit.button,Зберегти,uk_UA
self_service_portal.asset.success.created,Актив успішно створено,uk_UA
self_service_portal.asset.error.create,Не вдалося створити актив,uk_UA
self_service_portal.asset.form.name,Назва,uk_UA
self_service_portal.asset.form.serial_number,Серійний номер,uk_UA
self_service_portal.asset.form.note,Примітка,uk_UA
self_service_portal.asset.form.image,Зображення,uk_UA
self_service_portal.asset.form.image.mime_type_error,Неправильний формат файлу. Допустимі формати файлів: {{ types }},uk_UA
self_service_portal.asset.form.external_image_url,Зовнішня URL-адреса зображення,uk_UA
self_service_portal.asset.form.external_image_url.note,"Примітка: якщо зображення не завантажено локально, актив використає зображення за вказаною URL-адресою.",uk_UA
self_service_portal.asset.update.title,Редагувати актив,uk_UA
self_service_portal.asset.details.reference,Номер активу,uk_UA
self_service_portal.asset.cancel.button,Скасувати,uk_UA
self_service_portal.asset.details.created_date,Дата додавання,uk_UA
self_service_portal.asset.details.owner,Власник бізнес-підрозділу,uk_UA
self_service_portal.asset.details.confirm_delete_title,Підтвердити видалення,uk_UA
self_service_portal.asset.details.confirm_delete_body,"Ви впевнені, що хочете видалити зображення?",uk_UA
self_service_portal.asset.success.updated,Актив успішно оновлено,uk_UA
self_service_portal.asset.image.requirements,Вимоги до завантажуваного зображення,uk_UA
self_service_portal.asset.image.upload,Завантажити зображення,uk_UA
self_service_portal.asset.details_page.search_service,Пошук послуг,uk_UA
self_service_portal.asset.details_page.name,Назва,uk_UA
self_service_portal.asset.details_page.serial_number,Серійний номер,uk_UA
self_service_portal.asset.details_page.note,Примітка,uk_UA
self_service_portal.asset.details_page.reference,Номер,uk_UA
self_service_portal.asset.details_page.confirm_unassign_title,Підтвердити видалення,uk_UA
self_service_portal.asset.details_page.confirm_unassign_body,Скасувати призначення цього активу бізнес-підрозділу. Продовжити?,uk_UA
self_service_portal.asset.details_page.confirm_unassign_in_review,Актив на розгляді. Ви можете видалити його після затвердження.,uk_UA
self_service_portal.asset.details_page.unassign,Скасувати призначення,uk_UA
self_service_portal.inquiry.type.ssp_asset,Актив,uk_UA
customer.self_service_portal.inquiry.details.ssp_asset_reference,Номер активу,uk_UA
customer.self_service_portal.inquiry.ssp_asset.details,Деталі активу,uk_UA
customer.self_service_portal.inquiry.details.ssp_asset_not_available,Актив недоступний,uk_UA
self_service_portal.asset.error.reference_not_found,Номер активу не знайдено,uk_UA
self_service_portal.asset.error.company_user_not_found,Користувача компанії не знайдено,uk_UA
customer.self_service_portal.inquiry.create.button,Створити запит,uk_UA
self_service_portal.inquiry.ssp_asset_reference.label,Номер активу,uk_UA
customer.self_service_portal.inquiry.details.ssp_asset_name,Назва активу,uk_UA
customer.account.ssp_assets,Мої активи,uk_UA
customer.account.ssp_asset,Актив,uk_UA
customer.ssp_asset.list.reference,Номер,uk_UA
customer.ssp_asset.list.name,Назва активу,uk_UA
customer.ssp_asset.list.serial_number,Серійний номер,uk_UA
customer.ssp_asset.list.date_added,Дата додавання,uk_UA
customer.ssp_asset.view_ssp_asset,Переглянути,uk_UA
customer.ssp_asset.create.button,Створити актив,uk_UA
customer.account.no_ssp_assets,У вас ще немає активів.,uk_UA
company.error.company_user_not_found,Користувача компанії не знайдено,uk_UA
customer.ssp_asset.list.business_unit,Бізнес-підрозділ,uk_UA
customer.ssp_asset.list.image,Зображення,uk_UA
self_service_portal.asset.details_page.created_date,Дата додавання,uk_UA
self_service_portal.asset.details_page.owner,Власник бізнес-підрозділу,uk_UA
self_service_portal.asset.details_page.undefined,Не визначено,uk_UA
self_service_portal.asset.success.business_unit_relation_updated,Призначення бізнес-підрозділу активу успішно скасовано,uk_UA
self_service_portal.asset.details_page.status,Статус,uk_UA
self_service_portal.asset.details.status,Статус,uk_UA
self_service_portal.asset.status.pending,В очікуванні,uk_UA
self_service_portal.asset.status.approved,Затверджено,uk_UA
self_service_portal.asset.status.in_review,На розгляді,uk_UA
self_service_portal.asset.status.declined,Відхилено,uk_UA
customer.ssp_asset.list.business_unit,Власник бізнес-підрозділу,uk_UA
self_service_portal.asset.information.assigned_bu,Призначені бізнес-підрозділи,uk_UA
customer.ssp_asset.filter.scope,Рівень доступу,uk_UA
customer.ssp_asset.filter.scope.placeholder,Виберіть рівень доступу,uk_UA
customer.ssp_asset.filter_by_business_unit,Активи мого бізнес-підрозділу,uk_UA
customer.ssp_asset.filter_by_company,Активи компанії,uk_UA
self_service_portal.asset.error.cannot_unassign_own_business_unit,Ви не можете скасувати призначення власного бізнес-підрозділу активу,uk_UA
self_service_portal.search_filter_form.label.active_filters,Активні фільтри:,uk_UA
self_service_portal.search_filter_form.field.reset_all.label,Скинути все,uk_UA
general.fileUpload.upload,Завантажити,uk_UA
self_service_portal.service.product.no_shipment_types_available,Для цього товару немає доступних типів доставки.,uk_UA
self_service_portal.service.product.shipment_types,Типи відправлення,uk_UA
self_service_portal.service.product.select_service_point,Виберіть точку обслуговування,uk_UA
self_service_portal.service.product.service_point_required,Для цього товару потрібна точка обслуговування,uk_UA
self_service_portal.service.cart_item.service_point.name,Точка обслуговування,uk_UA
self_service_portal.service.product.service_date_time,Виберіть бажану дату й часовий інтервал,uk_UA
self_service_portal.service.product.label.service_date_time,Дата й час послуги,uk_UA
product.filter.product-abstract-types,Типи абстрактних товарів,uk_UA
self_service_portal.asset.access.denied,Доступ заборонено.,uk_UA
self_service_portal.asset.access.status.restricted,Обмежений доступ.,uk_UA
self_service_portal.service.checkout.item_count,Кількість позицій,uk_UA
ssp-service-management.info.service-without-shipment-type.removed,Позицію послуги %sku% без типу відправлення було видалено,uk_UA
self_service_portal.service.cart_item.scheduled_at,Дата й час послуги,uk_UA
self_service_portal.customer_navigation.title,Самообслуговування,uk_UA
customer.customer_navigation.title,Акаунт і покупки,uk_UA
forms.apply-btn,Застосувати,uk_UA
customer.account.button.filters,Фільтри,uk_UA
general.fileUpload.description,Максимум %amount% файлів (%format%) до %size%,uk_UA
customer.account.self_service_portal.inquiry.details,Запит,uk_UA
customer.self_service_portal.inquiry.details.reference,Номер,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company,Файли компанії,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company_user,Файли,uk_UA
self_service_portal.company_file.file_search_filter_form.field.type.company_business_unit,Файли бізнес-підрозділу,uk_UA
customer.self_service_portal.inquiry.details.date,Дата,uk_UA
customer.self_service_portal.inquiry.details.status,Статус,uk_UA
customer.self_service_portal.inquiry.details,Деталі запиту,uk_UA
customer.self_service_portal.inquiry.details.type,Тип,uk_UA
customer.self_service_portal.inquiry.details.subject,Тема,uk_UA
customer.self_service_portal.inquiry.details.description,Опис,uk_UA
customer.self_service_portal.inquiry.owner,Власник,uk_UA
customer.self_service_portal.inquiry.details.first_name,Ім'я,uk_UA
customer.self_service_portal.inquiry.details.last_name,Прізвище,uk_UA
customer.self_service_portal.inquiry.details.email,E-mail,uk_UA
customer.self_service_portal.inquiry.details.company,Компанія / Бізнес-підрозділ,uk_UA
customer.self_service_portal.inquiry.details.file.name,Назва файлу,uk_UA
customer.self_service_portal.inquiry.details.file.size,Розмір,uk_UA
customer.self_service_portal.inquiry.details.file.extension,Тип,uk_UA
customer.self_service_portal.inquiry.details.file.download,Завантажити,uk_UA
customer.self_service_portal.inquiry.details.files,Файли,uk_UA
customer.self_service_portal.inquiry.details.order_reference,Номер замовлення,uk_UA
self_service_portal.inquiry.error.company_user_not_found,Користувача компанії не знайдено.,uk_UA
self_service_portal.inquiry.type.general-question,Загальне питання,uk_UA
self_service_portal.inquiry.type.general-ssp_inquiry,Загальний запит,uk_UA
self_service_portal.inquiry.order.create_ssp_inquiry,Запит,uk_UA
self_service_portal.inquiry.order_reference.label,Номер замовлення,uk_UA
self_service_portal.inquiry.file.unavailable,Файл недоступний,uk_UA
customer.ssp_inquiry.create.button,Створити запит,uk_UA
ssp_asset.details_page.search_service,Пошук послуг,uk_UA
general.confirm.button,Підтвердити,uk_UA
product_offer_service_point_availability_widget.all_items_not_available,Недоступно.,uk_UA
product_offer_service_point_availability_widget.all_items_available,Усі позиції в наявності.,uk_UA
shipment_type.name.shipment_type_in-center-service,Послуга в сервісному центрі,uk_UA
ssp_asset_management.ssp_asset_search_filter_form.label.active_filters,Активні фільтри:,uk_UA
self_service_portal.asset.business_unit_unassignment.denied,Ви не можете скасувати призначення бізнес-підрозділу активу.,uk_UA
self_service_portal.asset.business_unit_assignment.denied,Ви не можете призначити бізнес-підрозділ активу.,uk_UA
general.fileUpload.mb,MB,uk_UA
customer.address.single_address_per_shipment_type,Встановити однакову адресу для всіх товарів,uk_UA
service_point_widget.location_label,Розташування:,uk_UA
self_service_portal.company_file.file_search_filter_form.field.business_entity.label,Рівень доступу,uk_UA
self_service_portal.company_file.file_search_filter_form.field.ssp_asset_entity.label,Фільтрувати за активом,uk_UA
self_service_portal.company_file.file_attachment_type.all,Усі доступні файли,uk_UA
self_service_portal.company_file.file_attachment_business_type.none,Не показувати файли сутності компанії,uk_UA
self_service_portal.company_file.file_attachment_ssp_asset_type.none,Не показувати файли сутності активу,uk_UA
self_service_portal.company_file.file_attachment_type.company_user,Мої файли,uk_UA
self_service_portal.company_file.file_attachment_type.company,Файли компанії,uk_UA
self_service_portal.company_file.file_attachment_type.all,Усі доступні файли,uk_UA
self_service_portal.company_file.file_attachment_ssp_asset_type.none,Не показувати файли активу,uk_UA
self_service_portal.company_file.file_attachment_business_type.none,Не показувати файли бізнес-підрозділу,uk_UA
customer.account.ssp_booked_services,Заброньовані послуги,uk_UA
customer.self_service_portal.service.list.product_name,Назва товару,uk_UA
customer.self_service_portal.service.list.order_reference,Номер замовлення,uk_UA
customer.self_service_portal.service.list.scheduled_at,Дата й час,uk_UA
customer.self_service_portal.service.list.status,Статус,uk_UA
ssp_dashboard.general.booked_services,Заброньовані послуги,uk_UA
permission.name.ViewCompanySspServicePermissionPlugin,ViewCompanySspServicePermissionPlugin,uk_UA
permission.name.ViewBusinessUnitSspServicePermissionPlugin,ViewBusinessUnitSspServicePermissionPlugin,uk_UA
self_service_portal.asset_filter.title,Фільтрувати за активом,uk_UA
self_service_portal.asset_filter.description,Фільтруйте позиції на основі ваших активів,uk_UA
self_service_portal.asset_filter.select_label,Виберіть мої активи,uk_UA
self_service_portal.asset_filter.serial_label,Серійний номер:,uk_UA
self_service_portal.asset_filter.change,Змінити актив,uk_UA
self_service_portal.asset_filter.clear,Очистити,uk_UA
self_service_portal.ssp_asset.details_page.catalog,Купити запасні частини,uk_UA
catalog.ssp.itemsFound,Знайдено %num_found% позицій для %ssp_asset_name%,uk_UA
self_service_portal.asset.selector.button,Виберіть актив,uk_UA
self_service_portal.asset.modal.header,Призначити актив,uk_UA
self_service_portal.asset.item.button,Призначити,uk_UA
self_service_portal.asset.item.serial,Серійний номер,uk_UA
self_service_portal.asset.error.attach_to_cart_item,Актив не можна додати в кошик.,uk_UA
self_service_portal.ssp_asset.success.attached_to_cart,Актив успішно оновлено для позиції %sku%.,uk_UA
global.search.results.no_query,Результати пошуку,uk_UA
self_service_portal.order.service.cancel.title,Скасувати послугу?,uk_UA
self_service_portal.order.service.cancel.description,Ви збираєтеся скасувати %name% (SKU: %sku%),uk_UA
self_service_portal.order.service.cancel.keep,Залишити послугу,uk_UA
self_service_portal.asset.error.not-found,Актив не знайдено,uk_UA
self_service_portal.asset.validation.unknown_error,Під час обробки вашого активу сталася неочікувана помилка,uk_UA
self_service_portal.inquiry.error.not-found,Запит не знайдено,uk_UA
self_service_portal.inquiry.validation.unknown_error,Під час обробки вашого запиту сталася неочікувана помилка,uk_UA
merchant_registration_request_page.page_title,Зареєструйтеся й почніть роботу на Spryker Marketplace,uk_UA
merchant_registration_request_page.company_subform_title,Реєстрація компанії,uk_UA
merchant_registration_request_page.company_subform_text,"Вкажіть дані своєї компанії, щоб розпочати процес реєстрації як продавця на маркетплейсі.",uk_UA
merchant_registration_request_page.account_subform_title,Створення акаунта користувача продавця,uk_UA
merchant_registration_request_page.account_subform_text,Вкажіть дані першого акаунта користувача продавця.,uk_UA
merchant_registration_request_page.accept_terms,Прийняти умови,uk_UA
merchant_registration_request_page.contact_person_role,Роль,uk_UA
merchant_registration_request_page.contact_person_phone,Телефон,uk_UA
merchant_registration_request_page.contact_person_first_name,Ім'я,uk_UA
merchant_registration_request_page.contact_person_last_name,Прізвище,uk_UA
merchant_registration_request_page.contact_person_title,Заголовок,uk_UA
merchant_registration_request_page.email,Email,uk_UA
merchant_registration_request_page.company_name,Назва компанії,uk_UA
merchant_registration_request_page.country,Країна,uk_UA
merchant_registration_request_page.street,Вулиця,uk_UA
merchant_registration_request_page.house_number,Номер будинку,uk_UA
merchant_registration_request_page.zip_code,Поштовий індекс,uk_UA
merchant_registration_request_page.city,Місто,uk_UA
merchant_registration_request_page.merchant_registration_number,Реєстраційний номер,uk_UA
merchant_registration_request_page.form_submit,Надіслати запит на реєстрацію,uk_UA
merchant_registration_request_page.success,Запит на реєстрацію продавця успішно передано на розгляд.,uk_UA
merchant_registration_request.error.email_already_exists,Адреса електронної пошти вже зареєстрована.,uk_UA
merchant_registration_request.error.company_name_already_exists,Назва компанії вже зареєстрована.,uk_UA
self_service_portal.asset.validation.status.not_valid,Статус недійсний.,uk_UA
self_service_portal.asset.business_unit.not_found,Бізнес-підрозділ не знайдено.,uk_UA
self_service_portal.inquiry.validation.ssp_asset_reference_required,Номер активу обов'язковий.,uk_UA
self_service_portal.inquiry.validation.ssp_asset_reference_not_allowed,Номер активу не допускається.,uk_UA
self_service_portal.inquiry.validation.order_reference_required,Номер замовлення обов'язковий.,uk_UA
self_service_portal.inquiry.validation.order_reference_not_allowed,Номер замовлення не допускається.,uk_UA
